,id,name,type,damage_type,attack,raw,affinity,total_slots,base_durability,max_durability,elements,element_damage,element_hidden
1211,1216,"Empress Howl ""Blaze""",gunlance,sever,437,190,20,1,350.0,400.0,blast,180,No
1212,1217,"Empress Howl ""Ruin""",gunlance,sever,460,200,0,1,350.0,400.0,blast,150,No
1213,1218,"Empress Howl ""Styx""",gunlance,sever,437,190,10,2,350.0,400.0,blast,240,No
1214,1219,Empress Axe,switch-axe,sever,630,180,0,2,350.0,400.0,blast,150,No
1215,1220,"Empress Axe ""Blaze""",switch-axe,sever,630,180,20,2,350.0,400.0,blast,180,No
1216,1221,"Empress Axe ""Ruin""",switch-axe,sever,665,190,0,2,350.0,400.0,blast,150,No
1217,1222,"Empress Axe ""Styx""",switch-axe,sever,630,180,10,2,350.0,400.0,blast,240,No
1218,1223,Empress Alma,charge-blade,sever,648,180,0,2,350.0,400.0,blast,120,No
1219,1224,"Empress Alma ""Blaze""",charge-blade,sever,648,180,20,2,350.0,400.0,blast,150,No
1220,1225,"Empress Alma ""Ruin""",charge-blade,sever,684,190,0,2,350.0,400.0,blast,120,No
1221,1226,"Empress Alma ""Styx""",charge-blade,sever,648,180,10,2,350.0,400.0,blast,210,No
1222,1227,Dante's Devil Sword,charge-blade,sever,720,200,0,2,350.0,400.0,thunder,150,No
1223,1228,Empress Cane,insect-glaive,sever,589,190,0,1,350.0,400.0,blast,120,No
1224,1229,"Empress Cane ""Blaze""",insect-glaive,sever,589,190,20,1,350.0,400.0,blast,150,No
1225,1230,"Empress Cane ""Ruin""",insect-glaive,sever,620,200,0,1,350.0,400.0,blast,120,No
1226,1231,"Empress Cane ""Styx""",insect-glaive,sever,589,190,10,2,350.0,400.0,blast,210,No
1227,1232,Gae Bolg,insect-glaive,sever,558,180,10,1,350.0,400.0,dragon,240,No
1228,1233,True Gae Bolg,insect-glaive,sever,589,190,20,1,350.0,400.0,dragon,300,No
1229,1234,Empress Shell,light-bowgun,projectile,247,190,0,1,,,None,0,No
1230,1235,"Empress Shell ""Blaze""",light-bowgun,projectile,247,190,20,1,,,None,0,No
1231,1236,"Empress Shell ""Ruin""",light-bowgun,projectile,260,200,0,1,,,None,0,No
1232,1237,"Empress Shell ""Styx""",light-bowgun,projectile,247,190,10,2,,,None,0,No
1233,1238,Gluttonous Fangcannon,heavy-bowgun,projectile,270,180,0,1,,,None,0,No
1234,1239,Empress Cannon,heavy-bowgun,projectile,285,190,0,1,,,None,0,No
1235,1240,"Empress Cannon ""Blaze""",heavy-bowgun,projectile,285,190,20,1,,,None,0,No
1236,1241,"Empress Cannon ""Ruin""",heavy-bowgun,projectile,300,200,0,1,,,None,0,No
1237,1242,"Empress Cannon ""Styx""",heavy-bowgun,projectile,285,190,10,2,,,None,0,No
1238,1243,Empress Arrow,bow,projectile,216,180,0,2,,,blast,90,No
1239,1244,"Empress Arrow ""Blaze""",bow,projectile,216,180,20,2,,,blast,120,No
1240,1245,"Empress Arrow ""Ruin""",bow,projectile,228,190,0,2,,,blast,90,No
1241,1246,"Empress Arrow ""Styx""",bow,projectile,216,180,10,2,,,blast,180,No
1242,1247,"Taroth Assault ""Glutton""",heavy-bowgun,projectile,270,180,10,0,,,None,0,No
1243,1248,Gold Blast Cannon,heavy-bowgun,projectile,210,140,0,0,,,None,0,No
1244,1249,Crusher Gold Cannon,heavy-bowgun,projectile,240,160,0,0,,,None,0,No
1245,1250,Flash Gold Cannon,heavy-bowgun,projectile,210,140,10,0,,,None,0,No
1246,1251,Glutton Gold Cannon,heavy-bowgun,projectile,225,150,10,0,,,None,0,No
1247,1252,Horn Gold Cannon,heavy-bowgun,projectile,270,180,-20,0,,,None,0,No
1248,1253,Gold Icewater Cannon,heavy-bowgun,projectile,225,150,0,0,,,None,0,No
1249,1254,Magma Gold Cannon,heavy-bowgun,projectile,270,180,-20,0,,,None,0,No
1250,1255,Rage Gold Cannon,heavy-bowgun,projectile,255,170,-10,0,,,None,0,No
1251,1256,Spark Gold Cannon,heavy-bowgun,projectile,210,140,25,0,,,None,0,No
1252,1257,Spew Gold Cannon,heavy-bowgun,projectile,225,150,0,0,,,None,0,No
1253,1258,Gold Support Cannon,heavy-bowgun,projectile,210,140,20,0,,,None,0,No
1254,1259,Tar Gold Cannon,heavy-bowgun,projectile,225,150,0,0,,,None,0,No
1255,1260,"Taroth Assault ""Crusher""",heavy-bowgun,projectile,285,190,0,0,,,None,0,No
1256,1261,"Taroth Assault ""Flash""",heavy-bowgun,projectile,255,170,10,0,,,None,0,No
1257,1264,"Taroth Assault ""Horn""",heavy-bowgun,projectile,320,213,-10,0,,,None,0,No
1258,1265,"Taroth Assault ""Magma""",heavy-bowgun,projectile,315,210,-10,0,,,None,0,No
1259,1266,"Taroth Assault ""Rage""",heavy-bowgun,projectile,300,200,-10,0,,,None,0,No
1260,1267,"Taroth Assault ""Spark""",heavy-bowgun,projectile,255,170,25,0,,,None,0,No
1261,1268,"Taroth Assault ""Spew""",heavy-bowgun,projectile,270,180,0,0,,,None,0,No
1262,1269,"Taroth Assault ""Tar""",heavy-bowgun,projectile,270,180,0,0,,,None,0,No
1263,1270,"Taroth Assault ""Blast""",heavy-bowgun,projectile,285,190,10,1,,,None,0,No
1264,1271,"Taroth Assault ""Icewater""",heavy-bowgun,projectile,285,190,0,1,,,None,0,No
1265,1272,"Taroth Assault ""Support""",heavy-bowgun,projectile,270,180,20,1,,,None,0,No
1266,1273,"Taroth Assault ""Pierce""",heavy-bowgun,projectile,285,190,10,1,,,None,0,No
1267,1274,"Kjarr Assault ""Horn""",heavy-bowgun,projectile,330,220,10,1,,,None,0,No
1268,1275,"Kjarr Assault ""Ice""",heavy-bowgun,projectile,300,200,15,1,,,None,0,No
1269,1276,"Kjarr Assault ""Magma""",heavy-bowgun,projectile,315,210,10,0,,,None,0,No
1270,1277,"Kjarr Assault ""Rage""",heavy-bowgun,projectile,300,200,10,0,,,None,0,No
1271,1278,"Kjarr Assault ""Spark""",heavy-bowgun,projectile,285,190,15,0,,,None,0,No
1272,1279,"Kjarr Assault ""Water""",heavy-bowgun,projectile,285,190,15,1,,,None,0,No
1273,1281,Devil's Madness,light-bowgun,projectile,299,230,-25,0,,,None,0,No
1274,1282,"Taroth Sword ""Fire""",long-sword,sever,660,200,0,1,350.0,400.0,fire,450,Yes
1275,1283,"Kjarr Sword ""Decay""",long-sword,sever,677,205,15,1,350.0,400.0,dragon,330,No
1276,1284,"Taroth Daggers ""Rage""",dual-blades,sever,294,210,-20,0,350.0,400.0,fire,240,No
1277,1285,"Taroth Daggers ""Spark""",dual-blades,sever,252,180,20,0,350.0,400.0,thunder,150,No
1278,1286,"Taroth Daggers ""Ice""",dual-blades,sever,266,190,0,1,350.0,400.0,ice,270,Yes
1279,1287,"Taroth Daggers ""Water""",dual-blades,sever,266,190,0,1,350.0,400.0,water,270,Yes
1280,1288,"Kjarr Daggers ""Dragon""",dual-blades,sever,252,180,20,1,350.0,400.0,dragon,210,No
1281,1289,"Kjarr Daggers ""Ice""",dual-blades,sever,252,180,0,1,350.0,400.0,ice,210,No
1282,1290,"Kjarr Daggers ""Lurk""",dual-blades,sever,224,160,10,1,350.0,400.0,paralysis,90,No
1283,1291,"Kjarr Daggers ""Magma""",dual-blades,sever,266,190,5,1,350.0,400.0,blast,180,No
1284,1292,"Kjarr Daggers ""Rage""",dual-blades,sever,280,200,5,0,350.0,400.0,fire,210,No
1285,1293,"Kjarr Daggers ""Spark""",dual-blades,sever,252,180,15,1,350.0,400.0,thunder,180,No
1286,1294,"Kjarr Daggers ""Water""",dual-blades,sever,252,180,10,1,350.0,400.0,water,210,No
1287,1295,"Taroth Daggers ""Poison""",dual-blades,sever,266,190,0,1,350.0,400.0,poison,330,Yes
1288,1296,"Taroth Daggers ""Fire""",dual-blades,sever,252,180,0,1,350.0,400.0,fire,180,Yes
1289,1297,"Taroth Slicer ""Rage""",sword-and-shield,sever,294,210,-20,0,350.0,400.0,fire,240,No
1290,1298,"Taroth Slicer ""Mud""",sword-and-shield,sever,308,220,-10,1,350.0,400.0,paralysis,180,Yes
1291,1299,"Taroth Slicer ""Water""",sword-and-shield,sever,266,190,10,1,350.0,400.0,water,420,Yes
1292,1300,"Taroth Slicer ""Fire""",sword-and-shield,sever,252,180,0,1,350.0,400.0,fire,390,Yes
1293,1301,"Kjarr Slicer ""Numb""",sword-and-shield,sever,252,180,10,1,350.0,400.0,paralysis,210,No
1294,1302,"Kjarr Slicer ""Blast""",sword-and-shield,sever,224,160,10,1,350.0,400.0,blast,330,No
1295,1303,"Kjarr Slicer ""Dragon""",sword-and-shield,sever,238,170,10,1,350.0,400.0,dragon,360,No
1296,1304,"Kjarr Slicer ""King""",sword-and-shield,sever,266,190,15,1,350.0,400.0,fire,240,No
1297,1305,"Kjarr Slicer ""Myth""",sword-and-shield,sever,238,170,10,1,350.0,400.0,thunder,330,No
1298,1306,"Kjarr Slicer ""Stream""",sword-and-shield,sever,238,170,10,1,350.0,400.0,ice,300,No
