id,name,image,description,attack,defence,scalesWith,requiredAttributes,category,weight
17f6974feb9l0i1olnp61dvex8ugut,Greatsword,https://eldenring.fanapis.com/images/weapons/17f6974feb9l0i1olnp61dvex8ugut.png,"A coarse iron lump of an ultra greatsword. Mows down foes by utilizing its incredible weight. Though handling it likely requires the wielder to have surpassed the realm of the merely human, it is precisely for this reason the weapon is used to slaughter even inhuman foes.","[{'name': 'Phy', 'amount': 164}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 67}, {'name': 'Mag', 'amount': 50}, {'name': 'Fire', 'amount': 50}, {'name': 'Ligt', 'amount': 50}, {'name': 'Holy', 'amount': 50}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Str', 'scaling': 'C'}, {'name': 'Dex', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 31}, {'name': 'Dex', 'amount': 12}]",Colossal Sword,23.0
17f69d62fd0l0i1olqu110xlsqhiuo,Troll's Golden Sword,https://eldenring.fanapis.com/images/weapons/17f69d62fd0l0i1olqu110xlsqhiuo.png,"Sword given to the giants who fought for the Erdtree during the War against the Giants long ago. Though the giants have lost their minds, they stay inseparable from their swords that are in sad shape—such that the gold plating had flaked away.","[{'name': 'Phy', 'amount': 155}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 61}, {'name': 'Mag', 'amount': 46}, {'name': 'Fire', 'amount': 46}, {'name': 'Ligt', 'amount': 46}, {'name': 'Holy', 'amount': 46}, {'name': 'Boost', 'amount': 40}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 29}, {'name': 'Dex', 'amount': 10}]",Colossal Sword,19.0
17f6946481al0i1olr8v9h8hxdx439,Maliketh's Black Blade,https://eldenring.fanapis.com/images/weapons/17f6946481al0i1olr8v9h8hxdx439.png,"Maliketh's black blade which once harbored the power of the Rune of Death. A sad shadow of its former glory. After a fragment of Death was stolen on that fateful night, Maliketh bound the blade within his own flesh, such that none might ever rob Death again.","[{'name': 'Phy', 'amount': 127}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 82}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 51}, {'name': 'Mag', 'amount': 36}, {'name': 'Fire', 'amount': 36}, {'name': 'Ligt', 'amount': 36}, {'name': 'Holy', 'amount': 49}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 34}, {'name': 'Dex', 'amount': 12}, {'name': 'Fai', 'amount': 20}]",Colossal Sword,22.0
17f69848f3fl0i1olspoavxf69m81b,Zweihander,https://eldenring.fanapis.com/images/weapons/17f69848f3fl0i1olspoavxf69m81b.png,"Just about the largest sword a mere man is capable of swinging. True to its name, it is designed to be wielded in both hands, but those of merely ordinary strength will still struggle to do so. The long blade is heavy and sharp, sending foes reeling back with its broader strokes, while also capable of a devastating piercing thrust.","[{'name': 'Phy', 'amount': 141}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 54}, {'name': 'Mag', 'amount': 40}, {'name': 'Fire', 'amount': 40}, {'name': 'Ligt', 'amount': 40}, {'name': 'Holy', 'amount': 40}, {'name': 'Boost', 'amount': 36}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 19}, {'name': 'Dex', 'amount': 11}]",Colossal Sword,15.5
17f695e24bel0i1omb3kpapbx2zhn,Royal Greatsword,https://eldenring.fanapis.com/images/weapons/17f695e24bel0i1omb3kpapbx2zhn.png,"Greatsword decorated in royal Carian Style. Favored weapon of Blaidd the Half-Wolf. In defiance of the fate he was born to, Blaidd swore to serve no master but Ranni. As proof. the sword was imbued with a cold magic at the moment oath was sworn.","[{'name': 'Phy', 'amount': 0}, {'name': 'Mag', 'amount': 134}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 0}]","[{'name': 'Phy', 'amount': 63}, {'name': 'Mag', 'amount': 47}, {'name': 'Fire', 'amount': 47}, {'name': 'Ligt', 'amount': 47}, {'name': 'Holy', 'amount': 47}, {'name': 'Boost', 'amount': 42}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 26}, {'name': 'Dex', 'amount': 18}, {'name': 'Int', 'amount': 22}]",Colossal Sword,20.0
17f69814033l0i1omfg9fbsxwonld,Godslayer's Greatsword,https://eldenring.fanapis.com/images/weapons/17f69814033l0i1omfg9fbsxwonld.png,Sacred sword of the Dusk-Eyed Queen who controlled the Godskin Apostles before her defeat at the hands of Maliketh. The black flames wielded by the apostles are channeled from this sword.,"[{'name': 'Phy', 'amount': 119}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 77}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 49}, {'name': 'Mag', 'amount': 38}, {'name': 'Fire', 'amount': 49}, {'name': 'Ligt', 'amount': 38}, {'name': 'Holy', 'amount': 38}, {'name': 'Boost', 'amount': 40}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 20}, {'name': 'Dex', 'amount': 22}, {'name': 'Fai', 'amount': 20}]",Colossal Sword,17.5
17f69ba4b74l0i1omi90yu0wdq7oxu,Grafted Blade Greatsword,https://eldenring.fanapis.com/images/weapons/17f69ba4b74l0i1omi90yu0wdq7oxu.png,"The storied sword of Castle Morne. A revenger's weapon, it is burdened with oceans of anger and regret.  One of the legendary armaments.  A lone surviving champion from a country now vanished was so determined to continue fighting that he claimed the swords of an entire clan of warriors.","[{'name': 'Phy', 'amount': 157}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 64}, {'name': 'Mag', 'amount': 48}, {'name': 'Fire', 'amount': 48}, {'name': 'Ligt', 'amount': 48}, {'name': 'Holy', 'amount': 48}, {'name': 'Boost', 'amount': 44}]","[{'name': 'Str', 'scaling': 'C'}, {'name': 'Dex', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 40}, {'name': 'Dex', 'amount': 14}]",Colossal Sword,21.0
17f69695544l0i1omj4kim8sh6j5xh,Ruins Greatsword,https://eldenring.fanapis.com/images/weapons/17f69695544l0i1omj4kim8sh6j5xh.png,"Originally rubble from a ruin which fell from the sky, this surviving fragment was honed into a weapon. One of the legendary armaments. The ruin it came from crumbled when struck by a meteorite, as such this weapon harbords its destructive power.","[{'name': 'Phy', 'amount': 124}, {'name': 'Mag', 'amount': 37}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 65}, {'name': 'Mag', 'amount': 56}, {'name': 'Fire', 'amount': 50}, {'name': 'Ligt', 'amount': 50}, {'name': 'Holy', 'amount': 50}, {'name': 'Boost', 'amount': 45}]","[{'name': 'Str', 'scaling': 'B'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 50}, {'name': 'Int', 'amount': 16}]",Colossal Sword,23.0
17f69d917e2l0i1omllp8sfqfor6g,Starscourge Greatsword,https://eldenring.fanapis.com/images/weapons/17f69d917e2l0i1omllp8sfqfor6g.png,"Curved greatswords of black steel wielded by General Radahn. A pair of weapons decorated with a lion mane motif. Radahn earned considerable renown as the Starscourge in this youth, and it is said that it was during this time he engraved the gravity crest up these blades. ","[{'name': 'Phy', 'amount': 129}, {'name': 'Mag', 'amount': 83}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 49}, {'name': 'Mag', 'amount': 47}, {'name': 'Fire', 'amount': 34}, {'name': 'Ligt', 'amount': 34}, {'name': 'Holy', 'amount': 34}, {'name': 'Boost', 'amount': 42}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 38}, {'name': 'Dex', 'amount': 12}, {'name': 'Int', 'amount': 15}]",Colossal Sword,20.0
17f694bf77bl0i1on5kwkodf1d6fkp,Troll Knight's Sword,https://eldenring.fanapis.com/images/weapons/17f694bf77bl0i1on5kwkodf1d6fkp.png,"Greatsword embedded with a blue glintstone. Weapon of the trolls in service to the royal family of Caria. Called into service when the Queen invoked an oath they swore, the trolls are treated as true knights of Caria, and fight arm in arm with their human comrades.","[{'name': 'Phy', 'amount': 124}, {'name': 'Mag', 'amount': 80}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 55}, {'name': 'Mag', 'amount': 55}, {'name': 'Fire', 'amount': 43}, {'name': 'Ligt', 'amount': 43}, {'name': 'Holy', 'amount': 43}, {'name': 'Boost', 'amount': 40}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 20}, {'name': 'Dex', 'amount': 14}, {'name': 'Int', 'amount': 18}]",Colossal Sword,18.0
17f69573764l0i1ondtdlwail0224s,Watchdog's Staff,https://eldenring.fanapis.com/images/weapons/17f69573764l0i1ondtdlwail0224s.png,"Large stone staff embedded with glintstone. Wielded by Erdtree Burial Watchdogs who protect catacombs. The Watchdogs, battered and broken over their lengthy tenure, rule the catacombs and are even said to command the imps. Unique Skill: Sorcery of the Crozier Channel magic into the glintstone to activate an ancient sorcery, producing floating magic projectiles that chase enemies automatically.","[{'name': 'Phy', 'amount': 165}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 60}, {'name': 'Mag', 'amount': 45}, {'name': 'Fire', 'amount': 45}, {'name': 'Ligt', 'amount': 45}, {'name': 'Holy', 'amount': 45}, {'name': 'Boost', 'amount': 40}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 34}, {'name': 'Dex', 'amount': 10}]",Colossal Weapon,19.0
17f69b35d86l0i1ongc5nz2ucwimp3,Envoy's Greathorn,https://eldenring.fanapis.com/images/weapons/17f69b35d86l0i1ongc5nz2ucwimp3.png,"Fanned golden horn of the Oracle Envoys. Profoundly weighty, its blows are sure to be felt. Originally an instrument, but one that cannot be sounded by a mere human. Or perhaps it is too early to sound the call.","[{'name': 'Phy', 'amount': 121}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 78}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 55}, {'name': 'Mag', 'amount': 43}, {'name': 'Fire', 'amount': 43}, {'name': 'Ligt', 'amount': 43}, {'name': 'Holy', 'amount': 55}, {'name': 'Boost', 'amount': 40}]","[{'name': 'Str', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 28}]",Colossal Weapon,19.5
17f697c039cl0i1onh4jupgan4exzn,Great Club,https://eldenring.fanapis.com/images/weapons/17f697c039cl0i1onh4jupgan4exzn.png,"An enormous club of hardwood. Wildly hammering foes with this striking weapon requires no dexterity; only brute force. While it may seem sacrilegious, this weapon is said to be a withered branch of the Erdtree. Imbued with holy power, this weapon will never snap. ","[{'name': 'Phy', 'amount': 154}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 57}, {'name': 'Mag', 'amount': 42}, {'name': 'Fire', 'amount': 42}, {'name': 'Ligt', 'amount': 42}, {'name': 'Holy', 'amount': 42}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Str', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 35}]",Colossal Weapon,17.0
17f69a7dcc1l0i1oniofe8yzb14ixf,Prelate's Inferno Crozier,https://eldenring.fanapis.com/images/weapons/17f69a7dcc1l0i1oniofe8yzb14ixf.png,"Colossal hammer with the appearance of roiling flames. Weapon of the Prelates who lead the Fire Monks. Its heft represents the weight of their guardianship.  The hammer's head is unusually substantial, and strong attacks' will fling foes into the air.","[{'name': 'Phy', 'amount': 156}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 66}, {'name': 'Mag', 'amount': 49}, {'name': 'Fire', 'amount': 49}, {'name': 'Ligt', 'amount': 49}, {'name': 'Holy', 'amount': 49}, {'name': 'Boost', 'amount': 44}]","[{'name': 'Str', 'scaling': 'C'}, {'name': 'Dex', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 45}, {'name': 'Dex', 'amount': 8}]",Colossal Weapon,23.5
17f69a33564l0i1ons3nh18t7o8nt,Duelist Greataxe,https://eldenring.fanapis.com/images/weapons/17f69a33564l0i1ons3nh18t7o8nt.png,"Greataxe designed for gladiatorial combat. Used by duelists who were exiled from the colosseum. A weapon reserved for duelist champions, the charge attack is particularly ferocious. ","[{'name': 'Phy', 'amount': 170}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 63}, {'name': 'Mag', 'amount': 47}, {'name': 'Fire', 'amount': 47}, {'name': 'Ligt', 'amount': 47}, {'name': 'Holy', 'amount': 47}, {'name': 'Boost', 'amount': 42}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 30}, {'name': 'Dex', 'amount': 10}]",Colossal Weapon,20.0
17f698fbfe3l0i1onysor0mpgg5yes,Axe Of Godfrey,https://eldenring.fanapis.com/images/weapons/17f698fbfe3l0i1onysor0mpgg5yes.png,"Weapon of Godfrey, Elden Lord. It was broken in a battle fought as leader of the Tarnished during the Long March. This weapon is symbolic of Godfrey's vow to conduct himself as a lord, later becoming an emblem of the golden lineage. In the days of the past, a crown was warranted with strength. ","[{'name': 'Phy', 'amount': 165}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 60}, {'name': 'Mag', 'amount': 45}, {'name': 'Fire', 'amount': 45}, {'name': 'Ligt', 'amount': 45}, {'name': 'Holy', 'amount': 45}, {'name': 'Boost', 'amount': 40}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 42}, {'name': 'Dex', 'amount': 14}]",Colossal Weapon,18.0
17f69469b4bl0i1oo41w96vla79ii,Dragon Greatclaw,https://eldenring.fanapis.com/images/weapons/17f69469b4bl0i1oo41w96vla79ii.png,"Weapon said to have been whittled from the claw of a great, ancient dragon, wielded by grotesque Tree Sentinels who yet serve the Erdtree. The claw is enwreathed with lightning,and tears through the dragons' feeble descendants with ease.","[{'name': 'Phy', 'amount': 120}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 78}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 52}, {'name': 'Mag', 'amount': 40}, {'name': 'Fire', 'amount': 40}, {'name': 'Ligt', 'amount': 52}, {'name': 'Holy', 'amount': 40}, {'name': 'Boost', 'amount': 40}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 30}, {'name': 'Dex', 'amount': 14}]",Colossal Weapon,16.0
17f6955e72fl0i1oo4m9kmv2xl4xyk,Fallingstar Beast Jaw,https://eldenring.fanapis.com/images/weapons/17f6955e72fl0i1oo4m9kmv2xl4xyk.png,"Part of a Falling star Beast's jaw, hard and shining black, fashioned into a weapon.  With its sharp point, this colossal weapon can skewer foes. ","[{'name': 'Phy', 'amount': 131}, {'name': 'Mag', 'amount': 85}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 55}, {'name': 'Mag', 'amount': 55}, {'name': 'Fire', 'amount': 43}, {'name': 'Ligt', 'amount': 43}, {'name': 'Holy', 'amount': 43}, {'name': 'Boost', 'amount': 40}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 34}, {'name': 'Dex', 'amount': 12}, {'name': 'Int', 'amount': 20}]",Colossal Weapon,21.5
17f69dc1749l0i1ooc0npawnyrf3d,Staff Of The Avatar,https://eldenring.fanapis.com/images/weapons/17f69dc1749l0i1ooc0npawnyrf3d.png,"Ceremonial staff depicting the Erdtree in its historic radiance. Wielded by the avatars who protect the Minor Erdtrees. The avatars, emerging in the wake of the Elden Ring's shattering, were determined to protect the withering Erdtree's offspring.","[{'name': 'Phy', 'amount': 113}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 73}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 57}, {'name': 'Mag', 'amount': 45}, {'name': 'Fire', 'amount': 45}, {'name': 'Ligt', 'amount': 45}, {'name': 'Holy', 'amount': 57}, {'name': 'Boost', 'amount': 42}]","[{'name': 'Str', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 34}]",Colossal Weapon,20.0
17f696bf334l0i1oog74vy08h3bq4g,Ghiza's Wheel,https://eldenring.fanapis.com/images/weapons/17f696bf334l0i1oog74vy08h3bq4g.png,Great iron wheel lined with flesh-flaying blades. Device of torture used by Inquisitor Ghiza. As the wheel spins it causes severe pain and blood loss. The design was adopted for use as the iconic weapon wielded by Iron Virgins. ,"[{'name': 'Phy', 'amount': 156}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 58}, {'name': 'Mag', 'amount': 43}, {'name': 'Fire', 'amount': 43}, {'name': 'Ligt', 'amount': 43}, {'name': 'Holy', 'amount': 43}, {'name': 'Boost', 'amount': 38}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 28}, {'name': 'Dex', 'amount': 18}]",Colossal Weapon,19.0
17f698d50ael0i1ooor7m3e3wm1ksn,Giant-crusher,https://eldenring.fanapis.com/images/weapons/17f698d50ael0i1ooor7m3e3wm1ksn.png,"A hammer made from a boulder, used in the War against the Giants. One of the heftiest weapons in the entire Lands Between. After the giants were quelled, and man turned against man in violence, this weapon was all but forgotten. Man has grown feeble in comparison to his forebears. ","[{'name': 'Phy', 'amount': 155}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 70}, {'name': 'Mag', 'amount': 52}, {'name': 'Fire', 'amount': 52}, {'name': 'Ligt', 'amount': 52}, {'name': 'Holy', 'amount': 52}, {'name': 'Boost', 'amount': 47}]","[{'name': 'Str', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 60}]",Colossal Weapon,26.5
17f69bd8124l0i1oouetnbxq1rzht,Golem's Halberd,https://eldenring.fanapis.com/images/weapons/17f69bd8124l0i1oouetnbxq1rzht.png,A great halberd of black stone crafted by a civilization now gone to ruin. Wielded by the Guardian Golem. ,"[{'name': 'Phy', 'amount': 158}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 60}, {'name': 'Mag', 'amount': 45}, {'name': 'Fire', 'amount': 45}, {'name': 'Ligt', 'amount': 45}, {'name': 'Holy', 'amount': 45}, {'name': 'Boost', 'amount': 40}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 36}, {'name': 'Dex', 'amount': 14}]",Colossal Weapon,21.5
17f699e1bc7l0i1oov82brr35n1ie4,Troll's Hammer,https://eldenring.fanapis.com/images/weapons/17f699e1bc7l0i1oov82brr35n1ie4.png,"Mining tool of stonedigger trolls used to crack bedrock.  Trolls are descended form the giants, and these were supposedly once used as ceremonial smithing tools. In the distance past, smithing was considered divine. ","[{'name': 'Phy', 'amount': 153}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 45}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 52}, {'name': 'Mag', 'amount': 41}, {'name': 'Fire', 'amount': 46}, {'name': 'Ligt', 'amount': 41}, {'name': 'Holy', 'amount': 41}, {'name': 'Boost', 'amount': 34}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 28}, {'name': 'Dex', 'amount': 8}, {'name': 'Fai', 'amount': 10}]",Colossal Weapon,16.0
